GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0022400799,140,2,71,1,7:34 PM,1:54,,,MISS Jackson Jr. 8' Finger Roll Layup,,,5,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,141,4,0,1,7:34 PM,1:52,Carrington REBOUND (Off:0 Def:2),,,,,4,1642267,Bub Carrington,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,142,2,79,1,7:34 PM,1:45,MISS Carrington 28' 3PT Pullup Jump Shot,,,,,4,1642267,Bub Carrington,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,143,4,0,1,7:34 PM,1:40,,,Sims REBOUND (Off:0 Def:1),,,5,1630579,Jericho Sims,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,144,2,79,1,7:34 PM,1:32,,,MISS Trent Jr. 20' Pullup Jump Shot,,,5,1629018,Gary Trent Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,145,4,0,1,7:34 PM,1:29,,,Porter Jr. REBOUND (Off:1 Def:0),,,5,1629645,Kevin Porter Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,146,2,1,1,7:35 PM,1:17,,,MISS Trent Jr. 27' 3PT Jump Shot,,,5,1629018,Gary Trent Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,147,4,0,1,7:35 PM,1:15,WIZARDS Rebound,,,,,2,1610612764,,,,,,0,0,,,,,,0,0,,,,,,0
0022400799,149,1,79,1,7:35 PM,0:57,Carrington 11' Pullup Jump Shot (4 PTS) (Holmes 3 AST),,,17 - 32,15,4,1642267,Bub Carrington,1610612764.0,Washington,Wizards,WAS,4,1626158,Richaun Holmes,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,1
0022400799,150,1,57,1,7:36 PM,0:33,,,Connaughton 9' Driving Hook Shot (2 PTS),19 - 32,13,5,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,151,2,1,1,7:36 PM,0:28,MISS Kispert 24' 3PT Jump Shot,,,,,4,1630557,Corey Kispert,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,152,4,0,1,7:36 PM,0:25,,,Sims REBOUND (Off:0 Def:2),,,5,1630579,Jericho Sims,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,153,6,1,1,7:36 PM,0:09,George P.FOUL (P1.T2) (S.Foster),,,,,4,1642273,Kyshawn George,1610612764.0,Washington,Wizards,WAS,5,1629645,Kevin Porter Jr.,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022400799,155,8,0,1,7:36 PM,0:09,SUB: Coulibaly FOR Kispert,,,,,4,1630557,Corey Kispert,1610612764.0,Washington,Wizards,WAS,4,1641731,Bilal Coulibaly,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0022400799,156,8,0,1,7:36 PM,0:09,,,SUB: Kuzma FOR Jackson Jr.,,,5,1641748,Andre Jackson Jr.,1610612749.0,Milwaukee,Bucks,MIL,5,1628398,Kyle Kuzma,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022400799,159,2,80,1,7:37 PM,0:05,,,MISS Porter Jr. 18' Step Back Jump Shot,,,5,1629645,Kevin Porter Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,160,4,0,1,7:37 PM,0:02,George REBOUND (Off:0 Def:2),,,,,4,1642273,Kyshawn George,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,161,2,79,1,7:37 PM,0:00,MISS George 39' 3PT Pullup Jump Shot,,,,,4,1642273,Kyshawn George,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,162,4,0,1,7:37 PM,0:00,WIZARDS Rebound,,,,,2,1610612764,,,,,,0,0,,,,,,0,0,,,,,,0
0022400799,163,13,0,1,7:37 PM,0:00,,End of 1st Period (7:37 PM EST),,19 - 32,13,0,0,,,,,,0,0,,,,,,0,0,,,,,,1
0022400799,170,12,0,2,7:39 PM,12:00,,Start of 2nd Period (7:39 PM EST),,19 - 32,13,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0022400799,172,2,6,2,7:40 PM,11:54,,,MISS Connaughton 7' Driving Layup,,,5,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,173,4,0,2,7:40 PM,11:52,Kispert REBOUND (Off:0 Def:1),,,,,4,1630557,Corey Kispert,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,175,2,41,2,7:40 PM,11:50,MISS Holmes Running Layup,,Antetokounmpo BLOCK (1 BLK),,,4,1626158,Richaun Holmes,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,1
0022400799,177,4,0,2,7:40 PM,11:50,WIZARDS Rebound,,,,,2,1610612764,,,,,,0,0,,,,,,0,0,,,,,,0
0022400799,179,2,1,2,7:40 PM,11:41,MISS Carrington 3PT Jump Shot,,,,,4,1642267,Bub Carrington,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,180,4,0,2,7:40 PM,11:38,,,Kuzma REBOUND (Off:0 Def:2),,,5,1628398,Kyle Kuzma,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,181,6,1,2,7:41 PM,11:27,Kispert P.FOUL (P1.T1) (S.Foster),,,,,4,1630557,Corey Kispert,1610612764.0,Washington,Wizards,WAS,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022400799,184,1,63,2,7:41 PM,11:15,,,Antetokounmpo 12' Fadeaway Jumper (5 PTS) (Kuzma 1 AST),21 - 32,11,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,5,1628398,Kyle Kuzma,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022400799,185,6,4,2,7:41 PM,11:02,Holmes OFF.Foul (P1) (M.Dagher),,,,,4,1626158,Richaun Holmes,1610612764.0,Washington,Wizards,WAS,5,1629645,Kevin Porter Jr.,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022400799,187,5,37,2,7:41 PM,11:02,Holmes Offensive Foul Turnover (P1.T3),,,,,4,1626158,Richaun Holmes,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,1,0,,,,,,1
0022400799,188,1,7,2,7:42 PM,10:43,,,Antetokounmpo 1' Dunk (7 PTS) (Kuzma 2 AST),23 - 32,9,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,5,1628398,Kyle Kuzma,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022400799,190,5,2,2,7:42 PM,10:28,Smart Lost Ball Turnover (P1.T4),,Connaughton STEAL (1 STL),,,4,203935,Marcus Smart,1610612764.0,Washington,Wizards,WAS,5,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022400799,192,5,13,2,7:42 PM,10:13,,,Antetokounmpo Backcourt Turnover (P3.T5),,,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1,0,,,,,,1
0022400799,193,2,1,2,7:43 PM,10:04,MISS Champagnie 25' 3PT Jump Shot,,,,,4,1630551,Justin Champagnie,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,194,4,0,2,7:43 PM,10:01,,,Porter Jr. REBOUND (Off:1 Def:1),,,5,1629645,Kevin Porter Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,195,2,79,2,7:43 PM,9:45,,,MISS Porter Jr. 16' Pullup Jump Shot,,,5,1629645,Kevin Porter Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,196,4,0,2,7:43 PM,9:43,Holmes REBOUND (Off:1 Def:1),,,,,4,1626158,Richaun Holmes,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,197,1,2,2,7:43 PM,9:39,Kispert 29' 3PT Running Jump Shot (9 PTS) (Carrington 1 AST),,,23 - 35,12,4,1630557,Corey Kispert,1610612764.0,Washington,Wizards,WAS,4,1642267,Bub Carrington,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,1
0022400799,200,6,2,2,7:44 PM,9:20,Holmes S.FOUL (P2.T2) (S.Foster),,,,,4,1626158,Richaun Holmes,1610612764.0,Washington,Wizards,WAS,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022400799,202,9,1,2,7:44 PM,9:20,WIZARDS Timeout: Regular (Full 3 Short 0),,,,,2,1610612764,,,,,,0,0,,,,,,0,0,,,,,,0
0022400799,203,18,6,2,7:44 PM,9:20,,Instant Replay2nd Period (7:44 PM EST),,23 - 35,12,0,200,,,,,,0,0,,,,,,1,0,,,,,,1
0022400799,204,8,0,2,7:46 PM,9:20,,,SUB: Rollins FOR Sims,,,5,1630579,Jericho Sims,1610612749.0,Milwaukee,Bucks,MIL,5,1631157,Ryan Rollins,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022400799,205,8,0,2,7:46 PM,9:20,,,SUB: Green FOR Porter Jr.,,,5,1629645,Kevin Porter Jr.,1610612749.0,Milwaukee,Bucks,MIL,5,1631260,AJ Green,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022400799,206,8,0,2,7:46 PM,9:20,,,SUB: Lopez FOR Connaughton,,,5,1626192,Pat Connaughton,1610612749.0,Milwaukee,Bucks,MIL,5,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022400799,210,3,11,2,7:47 PM,9:20,,,Antetokounmpo Free Throw 1 of 2 (8 PTS),24 - 35,11,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,211,3,12,2,7:48 PM,9:20,,,Antetokounmpo Free Throw 2 of 2 (9 PTS),25 - 35,10,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,212,1,71,2,7:48 PM,8:59,Kispert 4' Finger Roll Layup (11 PTS),,,25 - 37,12,4,1630557,Corey Kispert,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,213,5,40,2,7:48 PM,8:51,,,Antetokounmpo Out of Bounds Lost Ball Turnover (P4.T6),,,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1,0,,,,,,1
0022400799,214,1,78,2,7:49 PM,8:27,Champagnie 5' Floating Jump Shot (2 PTS) (Carrington 2 AST),,,25 - 39,14,4,1630551,Justin Champagnie,1610612764.0,Washington,Wizards,WAS,4,1642267,Bub Carrington,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,1
0022400799,216,2,1,2,7:49 PM,8:11,,,MISS Kuzma 26' 3PT Jump Shot,,,5,1628398,Kyle Kuzma,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,217,4,0,2,7:49 PM,8:07,,,Antetokounmpo REBOUND (Off:1 Def:0),,,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,218,2,1,2,7:49 PM,8:06,,,MISS Green 26' 3PT Jump Shot,,,5,1631260,AJ Green,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,219,4,0,2,7:49 PM,8:03,Holmes REBOUND (Off:1 Def:2),,,,,4,1626158,Richaun Holmes,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,221,6,2,2,7:49 PM,7:55,,,Green S.FOUL (P1.T1) (J.Sterling),,,5,1631260,AJ Green,1610612749.0,Milwaukee,Bucks,MIL,4,1642267,Bub Carrington,1610612764.0,Washington,Wizards,WAS,1,0,,,,,,1
0022400799,223,3,11,2,7:50 PM,7:55,Carrington Free Throw 1 of 2 (5 PTS),,,25 - 40,15,4,1642267,Bub Carrington,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,226,3,12,2,7:50 PM,7:55,Carrington Free Throw 2 of 2 (6 PTS),,,25 - 41,16,4,1642267,Bub Carrington,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,228,1,98,2,7:51 PM,7:38,,,Kuzma 2' Cutting Layup Shot (2 PTS) (Antetokounmpo 1 AST),27 - 41,14,5,1628398,Kyle Kuzma,1610612749.0,Milwaukee,Bucks,MIL,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022400799,230,2,1,2,7:51 PM,7:19,MISS Kispert 26' 3PT Jump Shot,,,,,4,1630557,Corey Kispert,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,231,4,0,2,7:51 PM,7:13,,,Lopez REBOUND (Off:1 Def:2),,,5,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,232,1,2,2,7:51 PM,7:09,,,Green 24' 3PT Running Jump Shot (6 PTS) (Rollins 3 AST),30 - 41,11,5,1631260,AJ Green,1610612749.0,Milwaukee,Bucks,MIL,5,1631157,Ryan Rollins,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022400799,234,1,1,2,7:51 PM,7:01,Champagnie 27' 3PT Jump Shot (5 PTS) (Smart 1 AST),,,30 - 44,14,4,1630551,Justin Champagnie,1610612764.0,Washington,Wizards,WAS,4,203935,Marcus Smart,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,1
0022400799,236,6,2,2,7:51 PM,7:01,,,Antetokounmpo S.FOUL (P3.T2) (J.Sterling),,,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,4,1630551,Justin Champagnie,1610612764.0,Washington,Wizards,WAS,1,0,,,,,,1
0022400799,238,8,0,2,7:51 PM,7:01,SUB: Poole FOR Smart,,,,,4,203935,Marcus Smart,1610612764.0,Washington,Wizards,WAS,4,1629673,Jordan Poole,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0022400799,240,3,10,2,7:52 PM,7:01,MISS Champagnie Free Throw 1 of 1,,,,,4,1630551,Justin Champagnie,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,241,4,0,2,7:52 PM,6:58,,,Antetokounmpo REBOUND (Off:1 Def:1),,,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,242,2,79,2,7:52 PM,6:39,,,MISS Green 26' 3PT Pullup Jump Shot,,,5,1631260,AJ Green,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,243,4,0,2,7:52 PM,6:35,Champagnie REBOUND (Off:0 Def:1),,,,,4,1630551,Justin Champagnie,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,245,5,1,2,7:52 PM,6:33,Champagnie Bad Pass Turnover (P1.T5),,Kuzma STEAL (1 STL),,,4,1630551,Justin Champagnie,1610612764.0,Washington,Wizards,WAS,5,1628398,Kyle Kuzma,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022400799,247,6,1,2,7:52 PM,6:32,Poole P.FOUL (P1.T3) (M.Dagher),,,,,4,1629673,Jordan Poole,1610612764.0,Washington,Wizards,WAS,5,1628398,Kyle Kuzma,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022400799,249,8,0,2,7:53 PM,6:32,,,SUB: Trent Jr. FOR Antetokounmpo,,,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,5,1629018,Gary Trent Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0
0022400799,251,9,1,2,7:53 PM,6:32,,,Bucks Timeout: Regular (Reg.1 Short 0),,,3,1610612749,,,,,,0,0,,,,,,0,0,,,,,,0
0022400799,252,8,0,2,7:53 PM,6:32,SUB: Sarr FOR Carrington,,,,,4,1642267,Bub Carrington,1610612764.0,Washington,Wizards,WAS,4,1642259,Alex Sarr,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0022400799,253,8,0,2,7:53 PM,6:32,SUB: George FOR Champagnie,,,,,4,1630551,Justin Champagnie,1610612764.0,Washington,Wizards,WAS,4,1642273,Kyshawn George,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0022400799,254,8,0,2,7:53 PM,6:32,SUB: Coulibaly FOR Holmes,,,,,4,1626158,Richaun Holmes,1610612764.0,Washington,Wizards,WAS,4,1641731,Bilal Coulibaly,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0022400799,255,8,0,2,7:53 PM,6:32,SUB: Middleton FOR Kispert,,,,,4,1630557,Corey Kispert,1610612764.0,Washington,Wizards,WAS,4,203114,Khris Middleton,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0
0022400799,260,1,1,2,7:56 PM,6:27,,,Kuzma 28' 3PT Jump Shot (5 PTS) (Lopez 2 AST),33 - 44,11,5,1628398,Kyle Kuzma,1610612749.0,Milwaukee,Bucks,MIL,5,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022400799,262,2,57,2,7:56 PM,6:00,MISS Sarr 5' Driving Hook Shot,,,,,4,1642259,Alex Sarr,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,263,4,0,2,7:56 PM,5:58,,,Rollins REBOUND (Off:0 Def:1),,,5,1631157,Ryan Rollins,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,264,1,78,2,7:56 PM,5:48,,,Lopez 9' Floating Jump Shot (7 PTS) (Trent Jr. 1 AST),35 - 44,9,5,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,5,1629018,Gary Trent Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,1
0022400799,266,1,1,2,7:56 PM,5:38,Sarr 26' 3PT Jump Shot (12 PTS) (George 3 AST),,,35 - 47,12,4,1642259,Alex Sarr,1610612764.0,Washington,Wizards,WAS,4,1642273,Kyshawn George,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,1
0022400799,268,2,75,2,7:57 PM,5:24,,,MISS Kuzma 6' Driving Finger Roll Layup,,,5,1628398,Kyle Kuzma,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,269,4,0,2,7:57 PM,5:20,George REBOUND (Off:0 Def:3),,,,,4,1642273,Kyshawn George,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,270,6,2,2,7:57 PM,5:18,,,Green S.FOUL (P2.T3) (M.Dagher),,,5,1631260,AJ Green,1610612749.0,Milwaukee,Bucks,MIL,4,1629673,Jordan Poole,1610612764.0,Washington,Wizards,WAS,1,0,,,,,,1
0022400799,272,3,11,2,7:57 PM,5:18,Poole Free Throw 1 of 2 (3 PTS),,,35 - 48,13,4,1629673,Jordan Poole,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,273,3,12,2,7:57 PM,5:18,Poole Free Throw 2 of 2 (4 PTS),,,35 - 49,14,4,1629673,Jordan Poole,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,274,6,2,2,7:58 PM,4:58,Sarr S.FOUL (P1.T4) (M.Dagher),,,,,4,1642259,Alex Sarr,1610612764.0,Washington,Wizards,WAS,5,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,1,0,,,,,,1
0022400799,276,3,11,2,7:58 PM,4:58,,,MISS Lopez Free Throw 1 of 2,,,5,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,277,4,1,2,7:58 PM,4:58,,,Bucks Rebound,,,3,1610612749,,,,,,0,0,,,,,,0,0,,,,,,0
0022400799,278,3,12,2,7:58 PM,4:58,,,MISS Lopez Free Throw 2 of 2,,,5,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,0
0022400799,279,4,0,2,7:59 PM,4:55,Sarr REBOUND (Off:0 Def:4),,,,,4,1642259,Alex Sarr,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,0
0022400799,280,2,101,2,7:59 PM,4:43,MISS Sarr 8' Driving Floating Jump Shot,,,,,4,1642259,Alex Sarr,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,281,4,0,2,7:59 PM,4:41,,,Kuzma REBOUND (Off:0 Def:3),,,5,1628398,Kyle Kuzma,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,282,2,1,2,7:59 PM,4:27,,,MISS Trent Jr. 24' 3PT Jump Shot,,,5,1629018,Gary Trent Jr.,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1
0022400799,283,4,0,2,7:59 PM,4:25,Middleton REBOUND (Off:0 Def:1),,,,,4,203114,Khris Middleton,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,284,2,1,2,7:59 PM,4:15,MISS Middleton 26' 3PT Jump Shot,,,,,4,203114,Khris Middleton,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
0022400799,285,4,0,2,8:00 PM,4:12,Poole REBOUND (Off:1 Def:1),,,,,4,1629673,Jordan Poole,1610612764.0,Washington,Wizards,WAS,0,0,,,,,,0,0,,,,,,1
